trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
37149592_398088,07:19:00,07:29:00,1474714,5,,0,
37149592_398088,07:33:00,07:34:00,1474796,6,,0,
37149592_398088,07:42:00,07:42:00,1475146,7,,0,
37149592_398088,07:48:00,07:49:00,1474818,8,,0,
37149592_398088,07:56:00,07:56:00,1474900,9,,0,
37149592_398088,08:01:00,08:02:00,1474819,10,,0,
37149592_398088,08:08:00,08:08:00,1474640,11,,1,
37149593_398089,06:35:00,06:35:00,1474687,0,,0,
37149593_398089,06:36:00,06:37:00,1474686,1,,0,
37149593_398089,06:43:00,06:46:00,1474685,2,,0,
37149593_398089,07:06:00,07:07:00,1474688,3,,0,
37149593_398089,07:09:00,07:10:00,1474689,4,,0,
37149593_398089,07:19:00,07:29:00,1474714,5,,0,
37149593_398089,07:33:00,07:34:00,1474796,6,,0,
37149593_398089,07:42:00,07:42:00,1475146,7,,0,
37149593_398089,07:48:00,07:49:00,1474818,8,,0,
37149593_398089,07:56:00,07:56:00,1474900,9,,0,
37149593_398089,08:01:00,08:02:00,1474819,10,,0,
37149593_398089,08:08:00,08:08:00,1474640,11,,1,
37149594_398090,19:25:00,19:25:00,1474687,0,,0,
37149594_398090,19:27:00,19:27:00,1474686,1,,0,
37149594_398090,19:33:00,19:36:00,1474685,2,,0,
37149594_398090,19:56:00,19:57:00,1474688,3,,0,
37149594_398090,20:00:00,20:00:00,1474689,4,,0,
37149594_398090,20:09:00,20:17:00,1474714,5,,0,
37149594_398090,20:21:00,20:22:00,1474796,6,,0,
37149594_398090,20:31:00,20:31:00,1475146,7,,0,
37149594_398090,20:39:00,20:40:00,1474818,8,,0,
37149594_398090,20:46:00,20:47:00,1474900,9,,0,
37149594_398090,20:52:00,20:52:00,1474819,10,,0,
37149594_398090,20:59:00,20:59:00,1474651,11,,1,
37149595_398091,19:25:00,19:25:00,1474687,0,,0,
37149595_398091,19:27:00,19:27:00,1474686,1,,0,
37149595_398091,19:33:00,19:36:00,1474685,2,,0,
37149595_398091,19:56:00,19:57:00,1474688,3,,0,
37149595_398091,20:00:00,20:00:00,1474689,4,,0,
37149595_398091,20:09:00,20:17:00,1474714,5,,0,
37149595_398091,20:21:00,20:22:00,1474796,6,,0,
37149595_398091,20:31:00,20:31:00,1475146,7,,0,
37149595_398091,20:39:00,20:40:00,1474818,8,,0,
37149595_398091,20:46:00,20:47:00,1474900,9,,0,
37149595_398091,20:52:00,20:52:00,1474819,10,,0,
37149595_398091,20:59:00,20:59:00,1474651,11,,1,
37149596_398092,19:25:00,19:25:00,1474687,0,,0,
37149596_398092,19:27:00,19:27:00,1474686,1,,0,
37149596_398092,19:33:00,19:36:00,1474685,2,,0,
37149596_398092,19:56:00,19:57:00,1474688,3,,0,
37149596_398092,20:00:00,20:00:00,1474689,4,,0,
37149596_398092,20:09:00,20:18:00,1474714,5,,0,
37149596_398092,20:22:00,20:23:00,1474796,6,,0,
37149596_398092,20:32:00,20:33:00,1475146,7,,0,
37149596_398092,20:40:00,20:41:00,1474818,8,,0,
37149596_398092,20:48:00,20:49:00,1474900,9,,0,
37149596_398092,20:54:00,20:55:00,1474819,10,,0,
37149596_398092,21:02:00,21:02:00,1474679,11,,1,
37149597_398093,19:25:00,19:25:00,1474687,0,,0,
37149597_398093,19:27:00,19:27:00,1474686,1,,0,
37149597_398093,19:33:00,19:36:00,1474685,2,,0,
37149597_398093,19:56:00,19:57:00,1474688,3,,0,
37149597_398093,20:00:00,20:00:00,1474689,4,,0,
37149597_398093,20:09:00,20:18:00,1474714,5,,0,
37149597_398093,20:22:00,20:23:00,1474796,6,,0,
37149597_398093,20:32:00,20:33:00,1475146,7,,0,
37149597_398093,20:40:00,20:41:00,1474818,8,,0,
37149597_398093,20:48:00,20:49:00,1474900,9,,0,
37149597_398093,20:54:00,20:55:00,1474819,10,,0,
37149597_398093,21:02:00,21:02:00,1474679,11,,1,
37149598_398094,19:25:00,19:25:00,1474687,0,,0,
37149598_398094,19:27:00,19:27:00,1474686,1,,0,
37149598_398094,19:32:00,19:35:00,1474685,2,,0,
37149598_398094,19:56:00,19:57:00,1474688,3,,0,
37149598_398094,19:59:00,20:00:00,1474689,4,,0,
37149598_398094,20:09:00,20:17:00,1474714,5,,0,
37149598_398094,20:21:00,20:22:00,1474796,6,,0,
37149598_398094,20:31:00,20:31:00,1475146,7,,0,
37149598_398094,20:39:00,20:40:00,1474818,8,,0,
37149598_398094,20:46:00,20:47:00,1474900,9,,0,
37149598_398094,20:52:00,20:52:00,1474819,10,,0,
37149598_398094,20:59:00,20:59:00,1474640,11,,1,
37149599_398095,19:25:00,19:25:00,1474687,0,,0,
37149599_398095,19:27:00,19:27:00,1474686,1,,0,
37149599_398095,19:32:00,19:35:00,1474685,2,,0,
37149599_398095,19:56:00,19:57:00,1474688,3,,0,
37149599_398095,19:59:00,20:00:00,1474689,4,,0,
37149599_398095,20:09:00,20:17:00,1474714,5,,0,
37149599_398095,20:21:00,20:22:00,1474796,6,,0,
37149599_398095,20:31:00,20:31:00,1475146,7,,0,
37149599_398095,20:39:00,20:40:00,1474818,8,,0,
37149599_398095,20:46:00,20:47:00,1474900,9,,0,
37149599_398095,20:52:00,20:52:00,1474819,10,,0,
37149599_398095,20:59:00,20:59:00,1474640,11,,1,
37149600_398096,07:14:00,07:14:00,1474735,0,,0,
37149600_398096,07:21:00,07:21:00,1474736,1,,1,
37149601_398097,05:30:00,05:30:00,1474991,0,,0,
37149601_398097,05:36:00,05:37:00,1474747,1,,0,
37149601_398097,05:49:00,05:49:00,1474746,2,,1,
37149602_398098,07:42:00,07:42:00,1474735,0,,0,
37149602_398098,07:49:00,07:49:00,1474736,1,,1,
37149603_398099,08:49:00,08:49:00,1474735,0,,0,
37149603_398099,08:56:00,08:56:00,1474736,1,,1,
37149604_398100,07:40:00,07:40:00,1474651,0,,0,
37149604_398100,07:45:00,07:45:00,1474794,1,,0,
37149604_398100,07:50:00,07:51:00,1474894,2,,0,
37149604_398100,07:57:00,07:58:00,1474795,3,,0,
37149604_398100,08:03:00,08:04:00,1475144,4,,0,
37149604_398100,08:11:00,08:12:00,1474796,5,,0,
37149604_398100,08:17:00,08:25:00,1474714,6,,0,
37149604_398100,08:33:00,08:34:00,1474697,7,,0,
37149604_398100,08:38:00,08:45:00,1474688,8,,0,
37149604_398100,09:04:00,09:05:00,1474685,9,,0,
37149604_398100,09:11:00,09:12:00,1474686,10,,0,
37149604_398100,09:15:00,09:15:00,1474687,11,,1,
37149606_398102,07:40:00,07:40:00,1474679,0,,0,
37149606_398102,07:45:00,07:45:00,1474794,1,,0,
37149606_398102,07:50:00,07:51:00,1474894,2,,0,
37149606_398102,07:57:00,07:58:00,1474795,3,,0,
37149606_398102,08:03:00,08:04:00,1475144,4,,0,
37149606_398102,08:11:00,08:12:00,1474796,5,,0,
37149606_398102,08:17:00,08:25:00,1474714,6,,0,
37149606_398102,08:33:00,08:34:00,1474697,7,,0,
37149606_398102,08:38:00,08:45:00,1474688,8,,0,
37149606_398102,09:05:00,09:06:00,1474685,9,,0,
37149606_398102,09:11:00,09:12:00,1474686,10,,0,
37149606_398102,09:15:00,09:15:00,1474687,11,,1,
37149607_398103,07:40:00,07:40:00,1474640,0,,0,
37149607_398103,07:45:00,07:45:00,1474794,1,,0,
37149607_398103,07:50:00,07:51:00,1474894,2,,0,
37149607_398103,07:57:00,07:58:00,1474795,3,,0,
37149607_398103,08:03:00,08:04:00,1475144,4,,0,
37149607_398103,08:11:00,08:12:00,1474796,5,,0,
37149607_398103,08:17:00,08:25:00,1474714,6,,0,
37149607_398103,08:33:00,08:34:00,1474697,7,,0,
37149607_398103,08:38:00,08:45:00,1474688,8,,0,
37149607_398103,09:04:00,09:05:00,1474685,9,,0,
37149607_398103,09:11:00,09:12:00,1474686,10,,0,
37149607_398103,09:15:00,09:15:00,1474687,11,,1,
37149608_398104,16:17:00,16:17:00,1474651,0,,0,
37149608_398104,16:22:00,16:23:00,1474794,1,,0,
37149608_398104,16:28:00,16:29:00,1474894,2,,0,
37149608_398104,16:37:00,16:38:00,1474795,3,,0,
37149608_398104,16:43:00,16:44:00,1475144,4,,0,
37149608_398104,16:52:00,16:53:00,1474796,5,,0,
37149608_398104,16:57:00,17:06:00,1474714,6,,0,
37149608_398104,17:14:00,17:15:00,1474697,7,,0,
37149608_398104,17:19:00,17:20:00,1474688,8,,0,
37149608_398104,17:40:00,17:41:00,1474685,9,,0,
37149608_398104,17:47:00,17:47:00,1474686,10,,0,
37149608_398104,17:50:00,17:50:00,1474687,11,,1,
37149610_398106,16:08:00,16:08:00,1474679,0,,0,
37149610_398106,16:13:00,16:14:00,1474794,1,,0,
37149610_398106,16:19:00,16:19:00,1474894,2,,0,
37149610_398106,16:26:00,16:26:00,1474795,3,,0,
37149610_398106,16:31:00,16:32:00,1475144,4,,0,
37149610_398106,16:40:00,16:41:00,1474796,5,,0,
37149610_398106,16:45:00,16:53:00,1474714,6,,0,
37149610_398106,17:01:00,17:02:00,1474697,7,,0,
37149610_398106,17:06:00,17:07:00,1474688,8,,0,
37149610_398106,17:27:00,17:30:00,1474685,9,,0,
37149610_398106,17:36:00,17:36:00,1474686,10,,0,
37149610_398106,17:39:00,17:39:00,1474687,11,,1,
37149611_398107,15:55:00,15:55:00,1474640,0,,0,
37149611_398107,16:00:00,16:01:00,1474794,1,,0,
37149611_398107,16:05:00,16:06:00,1474894,2,,0,
37149611_398107,16:12:00,16:13:00,1474795,3,,0,
37149611_398107,16:19:00,16:19:00,1475144,4,,0,
37149611_398107,16:28:00,16:28:00,1474796,5,,0,
37149611_398107,16:33:00,16:41:00,1474714,6,,0,
37149611_398107,16:49:00,16:50:00,1474697,7,,0,
37149611_398107,16:54:00,16:55:00,1474688,8,,0,
37149611_398107,17:15:00,17:16:00,1474685,9,,0,
37149611_398107,17:22:00,17:22:00,1474686,10,,0,
37149611_398107,17:25:00,17:25:00,1474687,11,,1,
37149612_398108,09:58:00,09:58:00,1474735,0,,0,
37149612_398108,10:05:00,10:05:00,1474736,1,,1,
37149613_398109,23:35:00,23:35:00,1474737,0,,0,
37149613_398109,24:14:00,24:19:00,1474731,1,,0,
37149613_398109,24:21:00,24:22:00,1474730,2,,0,
37149613_398109,24:25:00,24:26:00,1474729,3,,0,
37149613_398109,24:30:00,24:30:00,1474728,4,,0,
37149613_398109,24:34:00,24:35:00,1474726,5,,0,
37149613_398109,24:40:00,24:40:00,1474679,6,,1,
37149614_398110,10:44:00,10:44:00,1474735,0,,0,
37149614_398110,10:51:00,10:51:00,1474736,1,,1,
37149615_398111,12:11:00,12:11:00,1474735,0,,0,
37149615_398111,12:18:00,12:18:00,1474736,1,,1,
37149616_398112,14:36:00,14:36:00,1474735,0,,0,
37149616_398112,14:43:00,14:43:00,1474736,1,,1,
37149617_398113,13:26:00,13:26:00,1474735,0,,0,
37149617_398113,13:33:00,13:33:00,1474736,1,,1,
37149618_398114,14:15:00,14:15:00,1474731,0,,0,
37149618_398114,14:51:00,14:51:00,1474737,1,,1,
37149619_398115,06:06:00,06:06:00,1474737,0,,0,
37149619_398115,06:45:00,06:46:00,1474731,1,,0,
37149619_398115,06:48:00,06:48:00,1474730,2,,1,
37149620_398116,15:42:00,15:42:00,1474735,0,,0,
37149620_398116,15:49:00,15:49:00,1474736,1,,1,
37149621_398117,16:49:00,16:49:00,1474735,0,,0,
37149621_398117,16:56:00,16:56:00,1474736,1,,1,
37149622_398118,15:24:00,15:24:00,1474731,0,,0,
37149622_398118,16:00:00,16:00:00,1474737,1,,1,
37149623_398119,17:57:00,17:57:00,1474735,0,,0,
37149623_398119,18:04:00,18:04:00,1474736,1,,1,
37149624_398120,16:29:00,16:29:00,1474731,0,,0,
37149624_398120,17:05:00,17:05:00,1474737,1,,1,
37149625_398121,07:12:00,07:12:00,1474737,0,,0,
37149625_398121,07:51:00,07:52:00,1474731,1,,0,
37149625_398121,07:54:00,07:54:00,1474730,2,,1,
37149626_398122,19:08:00,19:08:00,1474735,0,,0,
37149626_398122,19:15:00,19:15:00,1474736,1,,1,
37149627_398123,03:45:00,03:45:00,1474736,0,,0,
37149627_398123,03:52:00,03:52:00,1474735,1,,1,
37149628_398124,08:21:00,08:21:00,1474737,0,,0,
37149628_398124,09:00:00,09:01:00,1474731,1,,0,
37149628_398124,09:03:00,09:03:00,1474730,2,,1,
37149629_398125,05:07:00,05:07:00,1474736,0,,0,
37149629_398125,05:14:00,05:14:00,1474735,1,,1,
37149630_398126,07:27:00,07:27:00,1536280,0,,0,
37149630_398126,08:05:00,08:05:00,1536272,1,,1,
37149631_398127,06:15:00,06:15:00,1474736,0,,0,
37149631_398127,06:22:00,06:22:00,1474735,1,,1,
37149632_398128,03:44:00,03:44:00,1474736,0,,0,
37149632_398128,03:51:00,03:51:00,1474735,1,,1,
37149633_398129,22:27:00,22:27:00,1474781,0,,0,
37149633_398129,22:33:00,22:34:00,1474916,1,,0,
37149633_398129,22:36:00,22:36:00,1474820,2,,0,
37149633_398129,22:39:00,22:39:00,1474917,3,,0,
37149633_398129,22:43:00,22:44:00,1474918,4,,0,
37149633_398129,22:49:00,22:50:00,1474821,5,,0,
37149633_398129,22:55:00,22:56:00,1474757,6,,0,
37149633_398129,22:58:00,22:59:00,1474919,7,,0,
37149633_398129,23:04:00,23:05:00,1474822,8,,0,
37149633_398129,23:08:00,23:08:00,1609772,9,,0,
37149633_398129,23:11:00,23:12:00,1474921,10,,0,
37149633_398129,23:18:00,23:18:00,1475162,11,,1,
37149634_398130,22:02:00,22:02:00,1474760,0,,0,
37149634_398130,22:08:00,22:11:00,1474916,1,,0,
37149634_398130,22:16:00,22:17:00,1474820,2,,0,
37149634_398130,22:19:00,22:20:00,1474917,3,,0,
37149634_398130,22:24:00,22:24:00,1474918,4,,0,
37149634_398130,22:30:00,22:30:00,1474821,5,,0,
37149634_398130,22:36:00,22:36:00,1474757,6,,0,
37149634_398130,22:39:00,22:39:00,1474919,7,,0,
37149634_398130,22:45:00,22:46:00,1474822,8,,0,
37149634_398130,22:49:00,22:49:00,1609772,9,,0,
37149634_398130,22:53:00,22:53:00,1474921,10,,0,
37149634_398130,22:59:00,22:59:00,1475162,11,,1,
37149635_398131,22:23:00,22:23:00,1474781,0,,0,
37149635_398131,22:29:00,22:29:00,1474916,1,,0,
37149635_398131,22:31:00,22:32:00,1474820,2,,0,
37149635_398131,22:34:00,22:35:00,1474917,3,,0,
37149635_398131,22:39:00,22:39:00,1474918,4,,0,
37149635_398131,22:45:00,22:45:00,1474821,5,,0,
37149635_398131,22:51:00,22:51:00,1474757,6,,0,
37149635_398131,22:54:00,22:54:00,1474919,7,,0,
37149635_398131,23:00:00,23:01:00,1474822,8,,0,
37149635_398131,23:04:00,23:04:00,1609772,9,,0,
37149635_398131,23:08:00,23:08:00,1474921,10,,0,
37149635_398131,23:14:00,23:14:00,1475162,11,,1,
37149636_398132,22:13:00,22:13:00,1474781,0,,0,
37149636_398132,22:20:00,22:20:00,1474916,1,,0,
37149636_398132,22:22:00,22:23:00,1474820,2,,0,
37149636_398132,22:25:00,22:26:00,1474917,3,,0,
37149636_398132,22:30:00,22:30:00,1474918,4,,0,
37149636_398132,22:36:00,22:36:00,1474821,5,,0,
37149636_398132,22:42:00,22:42:00,1474757,6,,0,
37149636_398132,22:45:00,22:46:00,1474919,7,,0,
37149636_398132,22:51:00,22:51:00,1474822,8,,0,
37149636_398132,22:55:00,22:55:00,1609772,9,,0,
37149636_398132,22:58:00,22:59:00,1474921,10,,0,
37149636_398132,23:05:00,23:05:00,1475162,11,,1,
37149637_398133,06:57:00,06:57:00,1474736,0,,0,
37149637_398133,07:04:00,07:04:00,1474735,1,,1,
37149638_398134,05:08:00,05:08:00,1474736,0,,0,
37149638_398134,05:15:00,05:15:00,1474735,1,,1,
37149639_398135,07:22:00,07:22:00,1474736,0,,0,
37149639_398135,07:29:00,07:29:00,1474735,1,,1,
37149640_398136,06:15:00,06:15:00,1474736,0,,0,
37149640_398136,06:22:00,06:22:00,1474735,1,,1,
37149641_398137,09:41:00,09:41:00,1474736,0,,0,
37149641_398137,09:48:00,09:48:00,1474735,1,,1,
37149642_398138,06:57:00,06:57:00,1474736,0,,0,
37149642_398138,07:04:00,07:04:00,1474735,1,,1,
37149643_398139,00:30:00,00:30:00,1474781,0,,0,
37149643_398139,00:38:00,00:38:00,1474820,1,,0,
37149643_398139,00:49:00,00:49:00,1474821,2,,0,
37149643_398139,00:55:00,00:55:00,1474757,3,,0,
37149643_398139,01:02:00,01:03:00,1474822,4,,0,
37149643_398139,01:13:00,01:13:00,1474823,5,,1,
37149644_398140,00:30:00,00:30:00,1474781,0,,0,
37149644_398140,00:38:00,00:39:00,1474820,1,,0,
37149644_398140,00:50:00,00:50:00,1474821,2,,0,
37149644_398140,00:56:00,00:56:00,1474757,3,,0,
37149644_398140,01:04:00,01:04:00,1474822,4,,0,
37149644_398140,01:15:00,01:15:00,1474823,5,,1,
37149645_398141,00:30:00,00:30:00,1474781,0,,0,
37149645_398141,00:41:00,00:41:00,1474820,1,,0,
37149645_398141,00:52:00,00:53:00,1474821,2,,0,
37149645_398141,00:58:00,00:58:00,1474757,3,,0,
37149645_398141,01:05:00,01:06:00,1474822,4,,0,
37149645_398141,01:16:00,01:16:00,1474823,5,,1,
37149646_398142,00:30:00,00:30:00,1474781,0,,0,
37149646_398142,00:38:00,00:39:00,1474820,1,,0,
37149646_398142,00:50:00,00:50:00,1474821,2,,0,
37149646_398142,00:56:00,00:56:00,1474757,3,,0,
37149646_398142,01:04:00,01:04:00,1474822,4,,0,
37149646_398142,01:15:00,01:15:00,1474823,5,,1,
37149647_398143,08:28:00,08:28:00,1474736,0,,0,
37149647_398143,08:35:00,08:35:00,1474735,1,,1,
37149648_398144,07:23:00,07:23:00,1474736,0,,0,
37149648_398144,07:30:00,07:30:00,1474735,1,,1,
37149649_398145,10:27:00,10:27:00,1474736,0,,0,
37149649_398145,10:34:00,10:34:00,1474735,1,,1,
37149650_398146,08:29:00,08:29:00,1474736,0,,0,
37149650_398146,08:36:00,08:36:00,1474735,1,,1,
37149651_398147,23:46:00,23:46:00,1474736,0,,0,
37149651_398147,23:53:00,23:53:00,1474735,1,,1,
37149652_398148,09:42:00,09:42:00,1474736,0,,0,
37149652_398148,09:49:00,09:49:00,1474735,1,,1,
37149653_398149,11:44:00,11:44:00,1474736,0,,0,
37149653_398149,11:51:00,11:51:00,1474735,1,,1,
37149654_398150,10:09:00,10:09:00,1474736,0,,0,
37149654_398150,10:16:00,10:16:00,1474735,1,,1,
37149655_398151,13:02:00,13:02:00,1474736,0,,0,
37149655_398151,13:09:00,13:09:00,1474735,1,,1,
37149656_398152,08:41:00,08:41:00,1536272,0,,0,
37149656_398152,09:19:00,09:19:00,1536280,1,,1,
37149657_398153,14:17:00,14:17:00,1474736,0,,0,
37149657_398153,14:24:00,14:24:00,1474735,1,,1,
37149658_398154,09:30:00,09:30:00,1536280,0,,0,
37149658_398154,10:08:00,10:08:00,1536272,1,,1,
37149659_398155,15:25:00,15:25:00,1474736,0,,0,
37149659_398155,15:32:00,15:32:00,1474735,1,,1,
37149660_398156,10:41:00,10:41:00,1536272,0,,0,
37149660_398156,11:19:00,11:19:00,1536280,1,,1,
37149661_398157,16:32:00,16:32:00,1474736,0,,0,
37149661_398157,16:39:00,16:39:00,1474735,1,,1,
37149662_398158,13:30:00,13:30:00,1536280,0,,0,
37149662_398158,14:08:00,14:08:00,1536272,1,,1,
37149663_398159,17:39:00,17:39:00,1474736,0,,0,
37149663_398159,17:46:00,17:46:00,1474735,1,,1,
37149664_398160,14:42:00,14:42:00,1536272,0,,0,
37149664_398160,15:20:00,15:20:00,1536280,1,,1,
37149665_398161,18:47:00,18:47:00,1474736,0,,0,
37149665_398161,18:54:00,18:54:00,1474735,1,,1,
37149666_398162,15:40:00,15:40:00,1536280,0,,0,
37149666_398162,16:18:00,16:18:00,1536272,1,,1,
37149667_398163,20:19:00,20:19:00,1474736,0,,0,
37149667_398163,20:26:00,20:26:00,1474735,1,,1,
37149668_398164,19:56:00,19:56:00,1474736,0,,0,
37149668_398164,20:03:00,20:03:00,1474735,1,,1,
37149669_398165,17:08:00,17:08:00,1536272,0,,0,
37149669_398165,17:46:00,17:46:00,1536280,1,,1,
37149670_398166,21:00:00,21:00:00,1474736,0,,0,
37149670_398166,21:07:00,21:07:00,1474735,1,,1,
37149671_398167,17:30:00,17:30:00,1536280,0,,0,
37149671_398167,18:08:00,18:08:00,1536272,1,,1,
37149672_398168,22:30:00,22:30:00,1474736,0,,0,
37149672_398168,22:37:00,22:37:00,1474735,1,,1,
37149673_398169,18:41:00,18:41:00,1536272,0,,0,
37149673_398169,19:19:00,19:19:00,1536280,1,,1,
37149674_398170,11:39:00,11:39:00,1474736,0,,0,
37149674_398170,11:46:00,11:46:00,1474735,1,,1,
37149675_398171,20:16:00,20:16:00,1474735,0,,0,
37149675_398171,20:23:00,20:23:00,1474736,1,,1,
37149676_398172,13:03:00,13:03:00,1474736,0,,0,
37149676_398172,13:10:00,13:10:00,1474735,1,,1,
37149677_398173,21:23:00,21:23:00,1474735,0,,0,
37149677_398173,21:30:00,21:30:00,1474736,1,,1,
37149678_398174,05:37:00,05:37:00,1474747,0,,0,
37149678_398174,05:49:00,05:49:00,1474746,1,,0,
37149678_398174,05:53:00,05:53:00,1474745,2,,0,
37149678_398174,05:56:00,05:56:00,1474744,3,,0,
37149678_398174,06:03:00,06:03:00,1474743,4,,0,
37149678_398174,06:07:00,06:07:00,1474742,5,,0,
37149678_398174,06:15:00,06:15:00,1474741,6,,0,
37149678_398174,06:18:00,06:18:00,1474740,7,,0,
37149678_398174,06:23:00,06:23:00,1474739,8,,1,
37149679_398175,05:30:00,05:30:00,1474991,0,,0,
37149679_398175,05:36:00,05:37:00,1474747,1,,0,
37149679_398175,05:49:00,05:49:00,1474746,2,,1,
37149680_398176,07:48:00,07:48:00,1474747,0,,0,
37149680_398176,08:00:00,08:00:00,1474746,1,,0,
37149680_398176,08:04:00,08:04:00,1474745,2,,0,
37149680_398176,08:07:00,08:07:00,1474744,3,,0,
37149680_398176,08:14:00,08:14:00,1474743,4,,0,
37149680_398176,08:18:00,08:18:00,1474742,5,,0,
37149680_398176,08:26:00,08:26:00,1474741,6,,0,
37149680_398176,08:29:00,08:29:00,1474740,7,,0,
37149680_398176,08:34:00,08:34:00,1474739,8,,1,
37149681_398177,07:43:00,07:43:00,1474747,0,,0,
37149681_398177,07:55:00,07:55:00,1474746,1,,1,
37149682_398178,07:47:00,07:47:00,1474747,0,,0,
37149682_398178,07:59:00,07:59:00,1474746,1,,1,
37149683_398179,10:04:00,10:04:00,1474747,0,,0,
37149683_398179,10:16:00,10:16:00,1474746,1,,0,
37149683_398179,10:20:00,10:20:00,1474745,2,,0,
37149683_398179,10:23:00,10:23:00,1474744,3,,0,
37149683_398179,10:30:00,10:30:00,1474743,4,,0,
37149683_398179,10:34:00,10:34:00,1474742,5,,0,
37149683_398179,10:42:00,10:42:00,1474741,6,,0,
37149683_398179,10:45:00,10:45:00,1474740,7,,0,
37149683_398179,10:50:00,10:50:00,1474739,8,,1,
37149684_398180,10:08:00,10:08:00,1474747,0,,0,
37149684_398180,10:20:00,10:20:00,1474746,1,,1,
37149685_398181,12:07:00,12:07:00,1474747,0,,0,
37149685_398181,12:19:00,12:19:00,1474746,1,,0,
37149685_398181,12:23:00,12:23:00,1474745,2,,0,
37149685_398181,12:26:00,12:26:00,1474744,3,,0,
37149685_398181,12:33:00,12:33:00,1474743,4,,0,
37149685_398181,12:37:00,12:37:00,1474742,5,,0,
37149685_398181,12:45:00,12:45:00,1474741,6,,0,
37149685_398181,12:48:00,12:48:00,1474740,7,,0,
37149685_398181,12:53:00,12:53:00,1474739,8,,1,
37149686_398182,12:08:00,12:08:00,1474747,0,,0,
37149686_398182,12:20:00,12:20:00,1474746,1,,1,
37149687_398183,09:52:00,09:52:00,1474747,0,,0,
37149687_398183,10:04:00,10:04:00,1474746,1,,1,
37149688_398184,14:41:00,14:41:00,1474747,0,,0,
37149688_398184,14:53:00,14:53:00,1474746,1,,0,
37149688_398184,14:57:00,14:57:00,1474745,2,,0,
37149688_398184,15:00:00,15:00:00,1474744,3,,0,
37149688_398184,15:07:00,15:07:00,1474743,4,,0,
37149688_398184,15:11:00,15:11:00,1474742,5,,0,
37149688_398184,15:19:00,15:19:00,1474741,6,,0,
37149688_398184,15:22:00,15:22:00,1474740,7,,0,
37149688_398184,15:27:00,15:27:00,1474739,8,,1,
37149689_398185,14:41:00,14:41:00,1474747,0,,0,
37149689_398185,14:53:00,14:53:00,1474746,1,,1,
37149690_398186,11:53:00,11:53:00,1474747,0,,0,
37149690_398186,12:05:00,12:05:00,1474746,1,,1,
37149691_398187,17:30:00,17:30:00,1474747,0,,0,
37149691_398187,17:42:00,17:42:00,1474746,1,,0,
37149691_398187,17:46:00,17:46:00,1474745,2,,0,
37149691_398187,17:49:00,17:49:00,1474744,3,,0,
37149691_398187,17:56:00,17:56:00,1474743,4,,0,
37149691_398187,18:00:00,18:00:00,1474742,5,,0,
37149691_398187,18:08:00,18:08:00,1474741,6,,0,
37149691_398187,18:11:00,18:11:00,1474740,7,,0,
37149691_398187,18:16:00,18:16:00,1474739,8,,1,
37149692_398188,17:30:00,17:30:00,1474747,0,,0,
37149692_398188,17:42:00,17:42:00,1474746,1,,1,
37149693_398189,14:40:00,14:40:00,1474747,0,,0,
37149693_398189,14:52:00,14:52:00,1474746,1,,1,
37149694_398190,19:34:00,19:34:00,1474747,0,,0,
37149694_398190,19:46:00,19:46:00,1474746,1,,0,
37149694_398190,19:50:00,19:50:00,1474745,2,,0,
37149694_398190,19:53:00,19:53:00,1474744,3,,0,
37149694_398190,20:00:00,20:00:00,1474743,4,,0,
37149694_398190,20:04:00,20:04:00,1474742,5,,0,
37149694_398190,20:12:00,20:12:00,1474741,6,,0,
37149694_398190,20:15:00,20:15:00,1474740,7,,0,
37149694_398190,20:20:00,20:20:00,1474739,8,,1,
37149695_398191,19:31:00,19:31:00,1474747,0,,0,
37149695_398191,19:43:00,19:43:00,1474746,1,,1,
37149696_398192,17:25:00,17:25:00,1474747,0,,0,
