service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3248_400716,1,1,1,1,1,1,1,20260308,20260613
3249_400717,1,1,1,1,1,1,1,20260225,20260307
3250_400718,1,1,1,1,1,1,1,20260308,20260613
3251_400719,1,1,1,1,1,1,1,20260225,20260307
3252_400720,1,1,1,1,1,1,1,20260308,20260613
3253_400721,1,1,1,1,1,1,1,20260225,20260307
325_397375,0,0,0,0,0,1,1,20260614,20261212
3254_400722,1,1,1,1,1,1,1,20260308,20260613
3255_400723,1,1,1,1,1,1,1,20260225,20260307
3256_400724,1,1,1,1,1,1,1,20260308,20260613
3257_400725,1,1,1,1,1,1,1,20260614,20261212
3258_400726,1,1,1,1,1,1,1,20260614,20261212
3259_400727,1,1,1,1,1,1,1,20260614,20261212
3260_400728,1,1,1,1,1,1,1,20260614,20261212
3261_400729,1,1,1,1,1,1,1,20260614,20261212
3262_400730,0,0,0,0,0,0,1,20260621,20260830
3263_400731,1,1,1,1,1,1,1,20260225,20260307
326_397377,1,1,1,1,1,0,0,20260225,20260306
327_397378,1,1,1,1,1,0,0,20260309,20260612
328_397379,1,1,1,1,1,0,0,20260615,20261211
329_397380,1,1,1,1,1,1,1,20260225,20260307
330_397381,0,0,0,0,0,1,1,20260308,20260613
331_397382,1,1,1,1,1,0,0,20260309,20260612
332_397383,1,1,1,1,1,1,1,20260614,20261212
333_397384,1,1,1,1,1,1,1,20260225,20260307
33_397029,0,0,0,0,0,1,1,20260308,20260613
334_397386,1,1,1,1,1,1,1,20260308,20260613
335_397387,1,1,1,1,1,1,1,20260614,20261212
336_397388,0,0,0,0,0,1,1,20260225,20260307
337_397389,0,0,0,0,0,1,1,20260308,20260613
338_397390,0,0,0,0,0,1,1,20260614,20261212
339_397391,1,1,1,1,1,0,0,20260225,20260306
3_396996,1,1,1,1,1,1,1,20260614,20261212
340_397393,1,1,1,1,1,0,0,20260309,20260612
341_397394,1,1,1,1,1,0,0,20260615,20261211
342_397395,1,1,1,1,1,1,1,20260225,20260307
343_397396,1,1,1,1,1,1,1,20260308,20260613
34_397030,1,1,1,1,1,1,1,20260614,20261028
344_397397,1,1,1,1,1,1,1,20260614,20261212
345_397398,1,1,1,1,1,0,0,20260225,20260306
346_397399,1,1,1,1,1,0,0,20260309,20260612
347_397400,1,1,1,1,1,0,0,20260615,20261211
348_397402,0,0,0,0,0,1,1,20260225,20260307
349_397403,0,0,0,0,0,1,1,20260308,20260613
350_397404,0,0,0,0,0,1,1,20260614,20261212
351_397407,1,1,1,1,1,1,1,20260225,20260307
352_397408,1,1,1,1,1,1,1,20260308,20260613
353_397409,1,1,1,1,1,1,1,20260614,20261212
35_397031,1,1,1,1,1,1,1,20260225,20260307
354_397410,1,1,1,1,1,1,1,20260225,20260307
355_397411,1,1,1,1,1,1,1,20260308,20260613
356_397412,1,1,1,1,1,1,1,20260614,20261212
357_397413,0,0,0,0,0,1,1,20260225,20260307
358_397414,0,0,0,0,0,1,1,20260308,20260613
359_397415,0,0,0,0,0,1,1,20260614,20261212
360_397416,1,1,1,1,1,0,0,20260225,20260306
361_397417,1,1,1,1,1,0,0,20260309,20260318
362_397418,1,1,1,1,1,0,0,20260319,20260612
363_397419,1,1,1,1,1,0,0,20260615,20261211
36_397033,0,0,0,0,0,1,1,20260308,20260613
364_397420,1,1,1,1,1,1,1,20260225,20260307
365_397421,1,1,1,1,1,1,1,20260308,20260330
366_397422,1,1,1,1,1,1,1,20260331,20260613
367_397423,1,1,1,1,1,1,1,20260614,20261212
368_397424,0,0,0,0,0,1,1,20260225,20260307
369_397425,1,1,1,1,1,0,0,20260225,20260306
370_397426,0,0,0,0,0,1,1,20260308,20260613
371_397427,1,1,1,1,1,0,0,20260309,20260612
372_397428,1,1,1,1,1,1,1,20260614,20261212
373_397429,1,1,1,1,1,1,1,20260225,20260307
37_397034,1,1,1,1,1,1,1,20260614,20261028
374_397430,1,1,1,1,1,1,1,20260308,20260613
375_397431,1,1,1,1,1,1,1,20260614,20261212
376_397432,1,1,1,1,1,0,0,20260225,20260306
377_397433,1,1,1,1,1,0,0,20260309,20260612
378_397434,1,1,1,1,1,0,0,20260615,20261211
379_397435,0,0,0,0,0,1,1,20260225,20260307
380_397436,0,0,0,0,0,1,1,20260308,20260613
381_397437,1,1,1,1,1,1,1,20260614,20261212
382_397438,1,1,1,1,1,1,1,20260225,20260307
383_397439,1,1,1,1,1,1,1,20260308,20260613
38_397035,1,1,1,1,1,1,1,20260225,20260307
384_397440,1,1,1,1,1,0,0,20260615,20261211
385_397441,1,1,1,1,1,0,0,20260225,20260306
386_397442,1,1,1,1,1,0,0,20260309,20260318
387_397443,1,1,1,1,1,0,0,20260319,20260612
388_397444,1,1,1,1,1,1,1,20260614,20261212
389_397445,1,1,1,1,1,1,1,20260225,20260307
390_397446,1,1,1,1,1,1,1,20260308,20260613
391_397447,1,1,1,1,1,1,1,20260225,20260307
392_397448,1,1,1,1,1,1,1,20260308,20260613
393_397449,1,1,1,1,1,1,1,20260614,20261212
39_397036,1,1,1,1,1,1,1,20260308,20260613
394_397450,1,1,1,1,1,1,1,20260225,20260307
395_397451,1,1,1,1,1,1,1,20260308,20260613
396_397452,1,1,1,1,1,1,1,20260614,20261212
397_397453,0,0,0,0,0,1,1,20260225,20260307
398_397454,1,1,1,1,1,0,0,20260225,20260306
399_397455,0,0,0,0,0,1,1,20260308,20260613
400_397456,1,1,1,1,1,0,0,20260309,20260612
401_397457,1,1,1,1,1,0,0,20260615,20261211
402_397458,1,1,1,1,1,0,0,20260225,20260306
403_397459,1,1,1,1,1,0,0,20260309,20260612
40_397037,1,1,1,1,1,1,1,20260614,20261212
404_397460,1,1,1,1,1,1,1,20260614,20261212
405_397461,1,1,1,1,1,1,1,20260225,20260307
406_397462,1,1,1,1,1,1,1,20260308,20260613
407_397463,1,1,1,1,1,1,1,20260614,20261212
408_397464,0,0,0,0,0,1,1,20260225,20260307
409_397465,0,0,0,0,0,1,1,20260308,20260321
410_397466,0,0,0,0,0,1,1,20260322,20260613
411_397467,0,0,0,0,0,1,1,20260614,20261212
412_397468,1,1,1,1,1,0,0,20260225,20260306
413_397469,1,1,1,1,1,0,0,20260309,20260527
41_397038,1,1,1,1,1,1,1,20260225,20260307
414_397470,1,1,1,1,1,0,0,20260528,20260611
415_397471,1,1,1,1,1,1,1,20260612,20260612
416_397473,1,1,1,1,1,0,0,20260225,20260306
417_397476,0,0,0,0,0,1,1,20260225,20260307
418_397477,1,1,1,1,1,1,1,20260308,20260613
419_397478,1,1,1,1,1,1,1,20260614,20261212
420_397479,1,1,1,1,1,1,1,20260225,20260307
421_397480,1,1,1,1,1,1,1,20260308,20260613
422_397481,1,1,1,1,1,1,1,20260614,20261212
423_397482,1,1,1,1,1,0,0,20260309,20260612
42_397040,1,1,1,1,1,1,1,20260308,20260613
424_397483,1,1,1,1,1,1,1,20260225,20260307
425_397485,1,1,1,1,1,1,1,20260308,20260613
426_397486,1,1,1,1,1,1,1,20260614,20261212
427_397487,1,1,1,1,1,1,1,20260225,20260307
428_397488,1,1,1,1,1,1,1,20260308,20260613
429_397489,1,1,1,1,1,1,1,20260614,20261212
430_397490,1,1,1,1,1,1,1,20260225,20260307
431_397492,1,1,1,1,1,1,1,20260308,20260613
432_397493,1,1,1,1,1,1,1,20260614,20261212
433_397494,1,1,1,1,1,0,0,20260225,20260306
43_397041,1,1,1,1,1,1,1,20260614,20261212
434_397498,1,1,1,1,1,0,0,20260309,20260612
435_397499,1,1,1,1,1,0,0,20260615,20261211
436_397501,0,0,0,0,0,1,1,20260225,20260307
437_397502,0,0,0,0,0,1,1,20260308,20260613
438_397503,0,0,0,0,0,1,1,20260614,20261212
439_397504,1,1,1,1,1,1,1,20260225,20260307
4_396997,1,1,1,1,1,1,1,20260225,20260613
440_397505,1,1,1,1,1,1,1,20260308,20260613
441_397506,1,1,1,1,1,1,1,20260614,20261212
442_397507,1,1,1,1,1,1,1,20260225,20260307
443_397508,1,1,1,1,1,1,1,20260308,20260613
44_397042,1,1,1,1,1,1,1,20260225,20260307
444_397509,1,1,1,1,1,1,1,20260614,20261212
445_397510,1,1,1,1,1,1,1,20260225,20260307
446_397511,1,1,1,1,1,1,1,20260308,20260613
447_397512,1,1,1,1,1,1,1,20260614,20261212
448_397513,0,0,0,0,0,1,1,20260225,20260307
449_397514,0,0,0,0,0,1,1,20260308,20260613
450_397515,0,0,0,0,0,1,1,20260614,20261212
451_397516,1,1,1,1,1,0,0,20260225,20260306
452_397517,1,1,1,1,1,0,0,20260309,20260612
453_397518,1,1,1,1,1,0,0,20260615,20261211
45_397043,0,0,0,0,0,1,1,20260308,20260613
454_397519,1,1,1,1,1,1,1,20260225,20260307
455_397520,1,1,1,1,1,1,1,20260308,20260613
456_397521,1,1,1,1,1,1,1,20260614,20261212
457_397522,1,1,1,1,1,1,1,20260225,20260307
458_397523,1,1,1,1,1,1,1,20260308,20260613
459_397524,1,1,1,1,1,1,1,20260614,20261212
460_397525,1,1,1,1,1,1,1,20260308,20260613
461_397527,1,1,1,1,1,1,1,20260225,20260307
462_397528,1,1,1,1,1,1,1,20260614,20261212
463_397529,1,1,1,1,1,1,1,20260225,20260307
46_397044,1,1,1,1,1,1,1,20260614,20261028
464_397531,1,1,1,1,1,1,1,20260308,20260308
465_397532,1,1,1,1,1,1,1,20260309,20260613
466_397533,1,1,1,1,1,1,1,20260614,20261212
467_397534,1,1,1,1,1,1,1,20260225,20260307
468_397535,1,1,1,1,1,1,1,20260308,20260613
469_397536,1,1,1,1,1,1,1,20260614,20261212
470_397537,1,1,1,1,1,1,1,20260225,20260307
471_397538,1,1,1,1,1,1,1,20260308,20260613
472_397539,1,1,1,1,1,1,1,20260614,20261212
473_397540,1,1,1,1,1,1,1,20260225,20260307
47_397045,1,1,1,1,1,1,1,20260225,20260307
474_397542,1,1,1,1,1,1,1,20260308,20260613
475_397543,1,1,1,1,1,1,1,20260614,20261212
476_397544,0,0,0,0,0,1,1,20260225,20260307
477_397545,0,0,0,0,0,1,1,20260308,20260613
478_397546,0,0,0,0,0,1,1,20260614,20261212
479_397547,1,1,1,1,1,0,0,20260225,20260306
480_397548,1,1,1,1,1,0,0,20260309,20260612
481_397549,1,1,1,1,1,0,0,20260615,20261211
482_397550,1,1,1,1,1,1,1,20260225,20260307
483_397553,1,1,1,1,1,1,1,20260308,20260613
48_397047,0,0,0,0,0,1,1,20260308,20260613
484_397554,1,1,1,1,1,1,1,20260614,20261212
485_397555,1,1,1,1,1,1,1,20260225,20260307
486_397556,1,1,1,1,1,1,1,20260308,20260613
487_397557,1,1,1,1,1,1,1,20260614,20261212
488_397558,1,1,1,1,1,1,1,20260225,20260307
489_397559,1,1,1,1,1,1,1,20260308,20260613
490_397560,1,1,1,1,1,1,1,20260614,20261212
491_397561,1,1,1,1,1,1,1,20260225,20260307
492_397562,1,1,1,1,1,1,1,20260308,20260613
493_397563,1,1,1,1,1,1,1,20260614,20261212
49_397048,1,1,1,1,1,1,1,20260614,20261028
494_397564,1,1,1,1,1,1,1,20260225,20260307
495_397567,1,1,1,1,1,1,1,20260225,20260613
496_397568,1,1,1,1,1,1,1,20260614,20261212
497_397570,1,1,1,1,1,0,0,20260225,20260612
498_397571,0,0,0,0,0,1,1,20260614,20261212
499_397572,1,1,1,1,1,0,0,20260615,20260626
500_397573,1,1,1,1,1,0,0,20260901,20261211
501_397574,0,0,0,0,0,1,1,20260225,20260307
502_397575,0,0,0,0,0,1,1,20260308,20260613
503_397576,1,1,1,1,1,1,1,20260614,20261212
50_397049,1,1,1,1,1,1,1,20260225,20260307
504_397577,1,1,1,1,1,1,1,20260225,20260613
505_397578,1,1,1,1,1,1,1,20260614,20261212
506_397579,1,1,1,1,1,1,1,20260225,20260307
507_397580,1,1,1,1,1,1,1,20260308,20260613
508_397581,1,1,1,1,1,1,1,20260614,20261212
509_397582,1,1,1,1,1,1,1,20260225,20260307
510_397583,1,1,1,1,1,1,1,20260308,20260613
511_397584,0,0,0,0,0,1,1,20260614,20261212
512_397585,1,1,1,1,1,0,0,20260615,20260626
513_397586,1,1,1,1,1,0,0,20260901,20261211
51_397050,0,0,0,0,0,1,1,20260308,20260613
514_397588,1,1,1,1,1,0,0,20260225,20260306
515_397589,0,0,0,0,0,1,1,20260225,20260307
516_397590,0,0,0,0,0,1,1,20260308,20260613
517_397591,1,1,1,1,1,0,0,20260309,20260612
518_397592,1,1,1,1,1,1,1,20260614,20261212
519_397593,1,1,1,1,1,1,1,20260225,20260307
520_397594,1,1,1,1,1,1,1,20260308,20260613
521_397595,0,0,0,0,0,1,1,20260225,20260307
522_397596,1,1,1,1,1,0,0,20260225,20260306
523_397597,0,0,0,0,0,1,1,20260308,20260613
52_397051,1,1,1,1,1,1,1,20260614,20261028
524_397598,1,1,1,1,1,0,0,20260309,20260612
525_397599,0,0,0,0,0,1,1,20260614,20261212
526_397600,1,1,1,1,1,0,0,20260615,20261211
527_397601,0,0,0,0,0,1,1,20260225,20260307
528_397602,1,1,1,1,1,0,0,20260225,20260306
529_397603,0,0,0,0,0,1,1,20260308,20260613
530_397604,1,1,1,1,1,0,0,20260309,20260612
531_397605,0,0,0,0,0,1,1,20260614,20261212
532_397606,1,1,1,1,1,0,0,20260615,20261211
533_397607,1,1,1,1,1,1,1,20260225,20260307
53_397052,1,1,1,1,1,1,1,20260225,20260307
534_397608,1,1,1,1,1,1,1,20260308,20260613
535_397609,1,1,1,1,1,1,1,20260614,20261212
536_397610,1,1,1,1,1,1,1,20260225,20260307
537_397611,1,1,1,1,1,1,1,20260308,20260613
538_397612,1,1,1,1,1,1,1,20260614,20261212
539_397613,1,1,1,1,1,0,0,20260225,20260306
5_396998,1,1,1,1,1,1,1,20260614,20261212
540_397614,1,1,1,1,1,0,0,20260309,20260612
541_397615,1,1,1,1,1,0,0,20260615,20261211
542_397616,1,1,1,1,1,1,1,20260225,20260307
543_397617,1,1,1,1,1,1,1,20260308,20260613
54_397054,0,0,0,0,0,1,1,20260308,20260613
544_397618,1,1,1,1,1,1,1,20260614,20261212
545_397619,1,1,1,1,1,1,1,20260225,20260307
546_397620,1,1,1,1,1,1,1,20260308,20260613
547_397621,1,1,1,1,1,1,1,20260614,20261212
548_397622,1,1,1,1,1,1,1,20260225,20260307
549_397623,1,1,1,1,1,1,1,20260308,20260613
550_397624,1,1,1,1,1,1,1,20260614,20261212
551_397625,0,0,0,0,0,1,1,20260225,20260307
552_397626,1,1,1,1,1,0,0,20260225,20260306
553_397627,0,0,0,0,0,1,1,20260308,20260613
55_397055,1,1,1,1,1,1,1,20260614,20261028
554_397628,1,1,1,1,1,0,0,20260309,20260612
555_397629,0,0,0,0,0,1,1,20260614,20261212
556_397630,1,1,1,1,1,0,0,20260615,20261211
557_397631,0,0,0,0,0,1,1,20260225,20260307
558_397632,1,1,1,1,1,0,0,20260225,20260306
559_397633,0,0,0,0,0,1,1,20260308,20260613
560_397634,1,1,1,1,1,0,0,20260309,20260612
561_397635,0,0,0,0,0,1,1,20260614,20261212
562_397636,1,1,1,1,1,0,0,20260615,20261211
563_397637,1,1,1,1,1,1,1,20260225,20260307
56_397056,1,1,1,1,1,1,1,20260225,20260307
564_397638,1,1,1,1,1,1,1,20260308,20260613
565_397639,1,1,1,1,1,1,1,20260614,20261212
566_397640,1,1,1,1,1,1,1,20260225,20260307
567_397641,1,1,1,1,1,1,1,20260308,20260613
568_397642,1,1,1,1,1,1,1,20260614,20261212
569_397643,1,1,1,1,1,0,0,20260225,20260306
570_397644,1,1,1,1,1,0,0,20260309,20260612
571_397645,1,1,1,1,1,0,0,20260615,20261211
572_397646,1,1,1,1,1,1,1,20260225,20260307
573_397647,1,1,1,1,1,1,1,20260308,20260613
57_397057,0,0,0,0,0,1,1,20260308,20260613
574_397648,1,1,1,1,1,1,1,20260614,20261212
575_397649,1,1,1,1,1,1,1,20260225,20260307
576_397650,1,1,1,1,1,1,1,20260308,20260613
577_397651,1,1,1,1,1,1,1,20260614,20261212
578_397652,1,1,1,1,1,1,1,20260225,20260307
579_397653,1,1,1,1,1,1,1,20260308,20260613
580_397654,1,1,1,1,1,1,1,20260614,20261212
581_397666,1,1,1,1,1,0,0,20260225,20260306
582_397667,0,0,0,0,0,1,1,20260225,20260307
583_397668,0,0,0,0,0,1,1,20260308,20260613
58_397058,1,1,1,1,1,1,1,20260614,20261212
584_397669,1,1,1,1,1,0,0,20260309,20260612
585_397670,0,0,0,0,0,1,1,20260614,20261212
586_397671,1,1,1,1,1,0,0,20260615,20261211
587_397672,1,1,1,1,1,0,0,20260615,20261211
588_397673,1,1,1,1,1,0,0,20260225,20260306
589_397679,1,1,1,1,1,0,0,20260309,20260415
590_397680,1,1,1,1,1,0,0,20260416,20260611
591_397681,1,1,1,1,1,1,1,20260612,20260612
592_397682,1,1,1,1,1,0,0,20260615,20261211
593_397683,0,0,0,0,0,1,1,20260225,20260307
59_397059,1,1,1,1,1,1,1,20260225,20260307
594_397684,0,0,0,0,0,1,1,20260308,20260613
595_397685,0,0,0,0,0,1,1,20260614,20261212
596_397686,1,1,1,1,1,0,0,20260225,20260306
597_397687,1,1,1,1,1,0,0,20260309,20260415
598_397688,1,1,1,1,1,0,0,20260416,20260611
599_397689,1,1,1,1,1,1,1,20260612,20260612
600_397690,1,1,1,1,1,0,0,20260615,20261211
601_397691,0,0,0,0,0,1,1,20260225,20260307
602_397692,0,0,0,0,0,1,1,20260308,20260613
603_397693,0,0,0,0,0,1,1,20260614,20261212
60_397061,0,0,0,0,0,1,1,20260308,20260613
604_397694,0,0,0,0,0,1,1,20260614,20261212
605_397695,1,1,1,1,1,0,0,20260225,20260306
606_397696,1,1,1,1,1,0,0,20260309,20260415
607_397697,1,1,1,1,1,0,0,20260416,20260611
608_397698,1,1,1,1,1,1,1,20260612,20260612
609_397699,1,1,1,1,1,0,0,20260615,20261211
610_397700,1,1,1,1,1,0,0,20260225,20260306
611_397701,1,1,1,1,1,0,0,20260309,20260415
612_397702,1,1,1,1,1,0,0,20260416,20260611
613_397703,1,1,1,1,1,1,1,20260612,20260612
61_397062,1,1,1,1,1,1,1,20260614,20261212
614_397704,1,1,1,1,1,0,0,20260615,20261211
615_397705,0,0,0,0,0,1,1,20260225,20260307
616_397706,0,0,0,0,0,1,1,20260308,20260412
617_397707,0,0,0,0,0,1,1,20260418,20260607
618_397708,1,1,1,1,1,1,1,20260613,20260613
619_397709,0,0,0,0,0,1,1,20260614,20261212
620_397710,1,1,1,1,1,1,1,20260225,20260307
621_397711,1,1,1,1,1,1,1,20260308,20260613
622_397712,1,1,1,1,1,1,1,20260614,20261212
623_397713,1,1,1,1,1,1,1,20260614,20261212
62_397063,1,1,1,1,1,1,1,20260225,20260307
624_397714,1,1,1,1,1,0,0,20260225,20260306
625_397715,1,1,1,1,1,0,0,20260309,20260415
626_397716,1,1,1,1,1,0,0,20260416,20260611
627_397717,1,1,1,1,1,1,1,20260612,20260612
628_397718,1,1,1,1,1,0,0,20260615,20261211
629_397719,0,0,0,0,0,1,1,20260225,20260307
630_397720,0,0,0,0,0,1,1,20260308,20260613
631_397721,0,0,0,0,0,1,1,20260614,20261212
632_397722,1,1,1,1,1,1,1,20260614,20261212
633_397723,1,1,1,1,1,1,1,20260614,20261212
63_397064,1,1,1,1,1,1,1,20260308,20260613
634_397724,1,1,1,1,1,1,1,20260614,20261212
635_397725,1,1,1,1,1,0,0,20260225,20260306
636_397727,1,1,1,1,1,0,0,20260309,20260415
637_397728,1,1,1,1,1,0,0,20260416,20260611
638_397729,1,1,1,1,1,1,1,20260612,20260612
639_397730,1,1,1,1,1,0,0,20260615,20261211
6_397000,1,1,1,1,1,0,0,20260225,20260306
640_397731,0,0,0,0,0,1,1,20260225,20260307
641_397732,0,0,0,0,0,1,1,20260308,20260412
642_397733,0,0,0,0,0,1,1,20260418,20260607
643_397734,1,1,1,1,1,1,1,20260613,20260613
64_397065,1,1,1,1,1,1,1,20260614,20261212
644_397735,0,0,0,0,0,1,1,20260614,20261212
645_397736,0,0,0,0,0,1,1,20260225,20260307
646_397739,0,0,0,0,0,1,1,20260308,20260613
647_397740,0,0,0,0,0,1,1,20260614,20261212
648_397741,0,0,0,0,0,1,1,20260225,20260307
649_397742,0,0,0,0,0,1,1,20260308,20260613
650_397743,0,0,0,0,0,1,1,20260614,20261212
651_397744,1,1,1,1,1,0,0,20260615,20261211
652_397745,0,0,0,0,0,1,1,20260225,20260307
653_397748,0,0,0,0,0,1,1,20260308,20260613
65_397066,1,1,1,1,1,1,1,20260225,20260307
654_397749,0,0,0,0,0,1,1,20260614,20261212
655_397750,1,1,1,1,1,1,1,20260614,20261212
656_397751,1,1,1,1,1,1,1,20260614,20261212
657_397752,0,0,0,0,0,1,1,20260225,20260307
658_397753,1,1,1,1,1,0,0,20260225,20260306
659_397754,0,0,0,0,0,1,1,20260308,20260613
660_397755,1,1,1,1,1,0,0,20260309,20260612
661_397756,0,0,0,0,0,1,1,20260614,20261212
662_397757,1,1,1,1,1,0,0,20260615,20261211
663_397758,1,1,1,1,1,1,1,20260225,20260307
66_397068,1,1,1,1,1,1,1,20260308,20260613
664_397761,1,1,1,1,1,1,1,20260308,20260613
665_397762,1,1,1,1,1,1,1,20260614,20261212
666_397763,1,1,1,1,1,1,1,20260225,20260307
667_397764,1,1,1,1,1,1,1,20260308,20260612
668_397765,1,1,1,1,1,0,0,20260225,20260306
669_397766,1,1,1,1,1,0,0,20260309,20260612
670_397767,1,1,1,1,1,0,0,20260615,20261211
671_397768,1,1,1,1,1,0,0,20260225,20260306
672_397769,1,1,1,1,1,0,0,20260309,20260612
673_397770,1,1,1,1,1,0,0,20260615,20261211
67_397069,1,1,1,1,1,1,1,20260614,20261212
674_397771,1,1,1,1,1,1,1,20260225,20260307
675_397772,1,1,1,1,1,1,1,20260308,20260613
676_397773,1,1,1,1,1,1,1,20260614,20261212
677_397774,1,1,1,1,1,1,1,20260225,20260307
678_397775,1,1,1,1,1,1,1,20260308,20260613
679_397776,1,1,1,1,1,1,1,20260614,20261212
680_397777,0,0,0,0,0,1,1,20260225,20260307
681_397779,1,1,1,1,1,0,0,20260225,20260306
682_397780,0,0,0,0,0,1,1,20260308,20260613
683_397781,1,1,1,1,1,0,0,20260309,20260612
68_397070,1,1,1,1,1,1,1,20260225,20260307
684_397782,0,0,0,0,0,1,1,20260614,20261212
685_397783,1,1,1,1,1,0,0,20260615,20261211
686_397784,1,1,1,1,1,0,0,20260225,20260306
687_397785,1,1,1,1,1,0,0,20260309,20260612
688_397786,1,1,1,1,1,0,0,20260615,20261211
689_397787,1,1,1,1,1,0,0,20260225,20260306
690_397788,1,1,1,1,1,0,0,20260309,20260612
691_397789,1,1,1,1,1,0,0,20260615,20261211
692_397790,1,1,1,1,1,0,0,20260225,20260306
693_397791,1,1,1,1,1,0,0,20260309,20260612
69_397071,0,0,0,0,0,1,1,20260308,20260613
694_397792,1,1,1,1,1,0,0,20260615,20261211
695_397793,1,1,1,1,1,1,1,20260225,20260307
696_397794,0,0,0,0,0,1,1,20260308,20260613
697_397795,1,1,1,1,1,0,0,20260309,20260612
698_397796,1,1,1,1,1,1,1,20260614,20261212
699_397797,1,1,1,1,1,1,1,20260225,20260307
700_397798,1,1,1,1,1,1,1,20260308,20260613
701_397799,1,1,1,1,1,1,1,20260614,20261212
702_397800,0,0,0,0,0,1,1,20260225,20260307
703_397802,1,1,1,1,1,0,0,20260225,20260306
70_397072,1,1,1,1,1,1,1,20260614,20261028
704_397803,0,0,0,0,0,1,1,20260308,20260613
705_397804,1,1,1,1,1,0,0,20260309,20260612
706_397805,0,0,0,0,0,1,1,20260614,20261212
707_397806,1,1,1,1,1,0,0,20260615,20261211
708_397807,1,1,1,1,1,0,0,20260225,20260306
709_397808,1,1,1,1,1,0,0,20260309,20260612
710_397809,1,1,1,1,1,0,0,20260615,20261211
711_397810,0,0,0,0,0,1,1,20260225,20260307
712_397811,0,0,0,0,0,1,1,20260308,20260315
713_397812,0,0,0,0,0,1,1,20260321,20260613
71_397073,1,1,1,1,1,1,1,20260225,20260307
714_397814,0,0,0,0,0,1,1,20260225,20260307
715_397815,0,0,0,0,0,1,1,20260308,20260321
716_397816,0,0,0,0,0,1,1,20260322,20260613
717_397817,1,1,1,1,1,1,1,20260225,20260613
718_397818,1,1,1,1,1,1,1,20260614,20261212
719_397819,1,1,1,1,1,1,1,20260614,20261212
720_397820,1,1,1,1,1,1,1,20260225,20260307
721_397821,1,1,1,1,1,1,1,20260308,20260527
722_397822,1,1,1,1,1,1,1,20260528,20260613
723_397823,1,1,1,1,1,1,1,20260614,20261212
72_397075,0,0,0,0,0,1,1,20260308,20260613
724_397824,1,1,1,1,1,1,1,20260225,20260307
725_397826,1,1,1,1,1,1,1,20260308,20260415
726_397827,1,1,1,1,1,1,1,20260416,20260611
727_397828,1,1,1,1,1,1,1,20260612,20260613
728_397829,1,1,1,1,1,1,1,20260614,20261212
729_397830,1,1,1,1,1,1,1,20260225,20260307
730_397831,1,1,1,1,1,1,1,20260308,20260613
731_397832,1,1,1,1,1,1,1,20260316,20260320
732_397833,1,1,1,1,1,1,1,20260614,20261212
733_397834,0,0,0,0,0,1,1,20260225,20260307
73_397076,1,1,1,1,1,1,1,20260614,20261028
734_397835,0,0,0,0,0,1,1,20260308,20260412
735_397836,0,0,0,0,0,1,1,20260418,20260607
736_397837,1,1,1,1,1,1,1,20260613,20260613
737_397838,0,0,0,0,0,1,1,20260614,20261212
738_397839,1,1,1,1,1,0,0,20260225,20260306
739_397841,1,1,1,1,1,1,1,20260309,20260313
7_397001,0,0,0,0,0,1,1,20260614,20261212
740_397842,1,1,1,1,1,1,1,20260316,20260320
741_397843,1,1,1,1,1,0,0,20260323,20260415
742_397844,1,1,1,1,1,0,0,20260416,20260611
743_397845,1,1,1,1,1,1,1,20260612,20260612
74_397077,1,1,1,1,1,1,1,20260225,20260307
744_397846,1,1,1,1,1,0,0,20260615,20261211
745_397847,1,1,1,1,1,1,1,20260225,20260307
746_397848,1,1,1,1,1,1,1,20260308,20260415
747_397849,1,1,1,1,1,1,1,20260416,20260611
748_397850,1,1,1,1,1,1,1,20260612,20260613
749_397851,1,1,1,1,1,1,1,20260614,20261212
750_397852,0,0,0,0,0,1,1,20260225,20260307
751_397853,1,1,1,1,1,0,0,20260225,20260306
752_397854,0,0,0,0,0,1,1,20260308,20260412
753_397855,1,1,1,1,1,1,1,20260309,20260313
75_397078,0,0,0,0,0,1,1,20260308,20260613
754_397856,1,1,1,1,1,1,1,20260316,20260320
755_397857,1,1,1,1,1,0,0,20260323,20260415
756_397858,1,1,1,1,1,0,0,20260416,20260611
757_397859,0,0,0,0,0,1,1,20260418,20260607
758_397860,1,1,1,1,1,1,1,20260612,20260612
759_397861,1,1,1,1,1,1,1,20260613,20260613
760_397862,0,0,0,0,0,1,1,20260614,20261212
761_397863,1,1,1,1,1,0,0,20260615,20261211
762_397864,1,1,1,1,1,1,1,20260225,20260307
763_397865,1,1,1,1,1,1,1,20260308,20260420
76_397079,1,1,1,1,1,1,1,20260614,20261212
764_397866,1,1,1,1,1,1,1,20260312,20260313
765_397867,1,1,1,1,1,1,1,20260319,20260320
766_397868,1,1,1,1,1,1,1,20260327,20260329
767_397869,1,1,1,1,1,1,1,20260421,20260530
768_397870,1,1,1,1,1,1,1,20260531,20260613
769_397871,1,1,1,1,1,1,1,20260614,20261212
770_397872,1,1,1,1,1,0,0,20260225,20260306
771_397873,1,1,1,1,1,0,0,20260309,20260612
772_397874,1,1,1,1,1,0,0,20260615,20261211
773_397875,0,0,0,0,0,1,1,20260411,20260613
77_397080,1,1,1,1,1,1,1,20260225,20260307
774_397876,1,1,1,1,1,1,1,20260225,20260307
